occupation_ Handlers-cleaners,marital-status_ Married-spouse-absent,occupation_ Farming-fishing,marital-status_ Married-AF-spouse,occupation_ Exec-managerial,race_ Amer-Indian-Eskimo,race_ Asian-Pac-Islander,race_ White,capital-loss,marital-status_ Separated,race_ Other,education-num,workclass,marital-status_ Widowed,age,occupation_ Other-service,hours-per-week,occupation_ Machine-op-inspct,marital-status_ Married-civ-spouse,occupation_ Craft-repair,occupation_ Priv-house-serv,occupation_ Protective-serv,occupation_ Sales,occupation_ Prof-specialty,occupation_ Tech-support,race_ Black,occupation_ Transport-moving,marital-status_ Divorced,marital-status_ Never-married,occupation_ Adm-clerical,sex,relationship,occupation_ Armed-Forces,capital-gain
-0.2149981668655053,-0.11444815067690978,-0.18153627436007053,-0.0255250158346272,-0.3876469458196588,-0.09492025352046525,-0.1824908156171343,-2.4498220617341797,-0.2176142992184613,-0.1800273662396414,-0.0895349194721386,-0.4429506585917254,-0.049432337475496836,-0.16620403516091414,-0.033703486725064756,2.84325036987958,-0.0806801247986792,-0.2638022047733542,-0.936352801051474,-0.3897079521832465,-0.07138014131014739,-0.14916330304912098,-0.3681970288039431,-0.3971956400575396,-0.17683603482726212,3.1098179596133275,-0.23286545232395675,-0.39954671760523136,1.4466937823481363,-0.3721764397975494,-1.4470013647678235,1.5663225850867672,-0.019292405038151723,-0.14568291379855086
-0.2149981668655053,-0.11444815067690978,-0.18153627436007053,-0.0255250158346272,-0.3876469458196588,-0.09492025352046525,-0.1824908156171343,0.4081929114853057,-0.2176142992184613,-0.1800273662396414,-0.0895349194721386,-0.05188824590277961,-0.049432337475496836,-0.16620403516091414,0.04259598385425138,-0.35171014504860026,1.998997686917537,-0.2638022047733542,1.0679735233097798,-0.3897079521832465,-0.07138014131014739,-0.14916330304912098,2.7159371797439276,-0.3971956400575396,-0.17683603482726212,-0.32156223064714196,-0.23286545232395675,-0.39954671760523136,-0.6912312834971989,-0.3721764397975494,0.6910843516448852,-1.0299269504226813,-0.019292405038151723,0.23300812123104503
-0.2149981668655053,-0.11444815067690978,-0.18153627436007053,-0.0255250158346272,2.5796669128539986,-0.09492025352046525,-0.1824908156171343,0.4081929114853057,-0.2176142992184613,-0.1800273662396414,-0.0895349194721386,-0.05188824590277961,-0.049432337475496836,-0.16620403516091414,-1.4070939571527554,-0.35171014504860026,-0.9125512494851656,-0.2638022047733542,-0.936352801051474,-0.3897079521832465,-0.07138014131014739,-0.14916330304912098,-0.3681970288039431,-0.3971956400575396,-0.17683603482726212,-0.32156223064714196,-0.23286545232395675,-0.39954671760523136,1.4466937823481363,-0.3721764397975494,-1.4470013647678235,1.0470726779848776,-0.019292405038151723,-0.14568291379855086
-0.2149981668655053,8.737581114988249,-0.18153627436007053,-0.0255250158346272,-0.3876469458196588,-0.09492025352046525,-0.1824908156171343,0.4081929114853057,-0.2176142992184613,-0.1800273662396414,-0.0895349194721386,-0.4429506585917254,-0.049432337475496836,-0.16620403516091414,-1.0255966042561746,-0.35171014504860026,-0.0806801247986792,3.7907188867467756,-0.936352801051474,-0.3897079521832465,-0.07138014131014739,-0.14916330304912098,-0.3681970288039431,-0.3971956400575396,-0.17683603482726212,-0.32156223064714196,-0.23286545232395675,-0.39954671760523136,-0.6912312834971989,-0.3721764397975494,0.6910843516448852,1.0470726779848776,-0.019292405038151723,-0.14568291379855086
-0.2149981668655053,-0.11444815067690978,-0.18153627436007053,-0.0255250158346272,2.5796669128539986,-0.09492025352046525,-0.1824908156171343,0.4081929114853057,-0.2176142992184613,-0.1800273662396414,-0.0895349194721386,-0.05188824590277961,-0.049432337475496836,-0.16620403516091414,0.4240933367508321,-0.35171014504860026,0.33525543754456405,-0.2638022047733542,1.0679735233097798,-0.3897079521832465,-0.07138014131014739,-0.14916330304912098,-0.3681970288039431,-0.3971956400575396,-0.17683603482726212,-0.32156223064714196,-0.23286545232395675,-0.39954671760523136,-0.6912312834971989,-0.3721764397975494,0.6910843516448852,-1.0299269504226813,-0.019292405038151723,-0.14568291379855086
-0.2149981668655053,-0.11444815067690978,-0.18153627436007053,-0.0255250158346272,-0.3876469458196588,-0.09492025352046525,-0.1824908156171343,0.4081929114853057,-0.2176142992184613,-0.1800273662396414,-0.0895349194721386,1.1212989921640577,-0.049432337475496836,-0.16620403516091414,-0.5677997807802777,-0.35171014504860026,-0.0806801247986792,-0.2638022047733542,-0.936352801051474,-0.3897079521832465,-0.07138014131014739,-0.14916330304912098,2.7159371797439276,-0.3971956400575396,-0.17683603482726212,-0.32156223064714196,-0.23286545232395675,-0.39954671760523136,1.4466937823481363,-0.3721764397975494,0.6910843516448852,1.0470726779848776,-0.019292405038151723,-0.14568291379855086
-0.2149981668655053,-0.11444815067690978,-0.18153627436007053,-0.0255250158346272,-0.3876469458196588,-0.09492025352046525,-0.1824908156171343,-2.4498220617341797,-0.2176142992184613,5.5547110469229795,-0.0895349194721386,-0.4429506585917254,-0.049432337475496836,-0.16620403516091414,0.7292912190680967,-0.35171014504860026,0.33525543754456405,-0.2638022047733542,-0.936352801051474,2.5660241070210446,-0.07138014131014739,-0.14916330304912098,-0.3681970288039431,-0.3971956400575396,-0.17683603482726212,3.1098179596133275,-0.23286545232395675,-0.39954671760523136,-0.6912312834971989,-0.3721764397975494,0.6910843516448852,1.5663225850867672,-0.019292405038151723,-0.14568291379855086
-0.2149981668655053,-0.11444815067690978,-0.18153627436007053,-0.0255250158346272,-0.3876469458196588,-0.09492025352046525,-0.1824908156171343,0.4081929114853057,-0.2176142992184613,-0.1800273662396414,-0.0895349194721386,-0.4429506585917254,-0.049432337475496836,-0.16620403516091414,-0.6440992513595939,2.84325036987958,0.7511909998878074,-0.2638022047733542,-0.936352801051474,-0.3897079521832465,-0.07138014131014739,-0.14916330304912098,-0.3681970288039431,-0.3971956400575396,-0.17683603482726212,-0.32156223064714196,-0.23286545232395675,-0.39954671760523136,1.4466937823481363,-0.3721764397975494,0.6910843516448852,1.0470726779848776,-0.019292405038151723,-0.14568291379855086
-0.2149981668655053,-0.11444815067690978,-0.18153627436007053,-0.0255250158346272,-0.3876469458196588,-0.09492025352046525,-0.1824908156171343,0.4081929114853057,-0.2176142992184613,-0.1800273662396414,-0.0895349194721386,-0.05188824590277961,-0.049432337475496836,-0.16620403516091414,-1.4070939571527554,-0.35171014504860026,-0.9125512494851656,-0.2638022047733542,-0.936352801051474,-0.3897079521832465,-0.07138014131014739,-0.14916330304912098,2.7159371797439276,-0.3971956400575396,-0.17683603482726212,-0.32156223064714196,-0.23286545232395675,-0.39954671760523136,1.4466937823481363,-0.3721764397975494,0.6910843516448852,1.0470726779848776,-0.019292405038151723,-0.14568291379855086
-0.2149981668655053,-0.11444815067690978,-0.18153627436007053,-0.0255250158346272,2.5796669128539986,-0.09492025352046525,-0.1824908156171343,0.4081929114853057,-0.2176142992184613,-0.1800273662396414,-0.0895349194721386,1.1212989921640577,-0.049432337475496836,-0.16620403516091414,-0.7203987219389101,-0.35171014504860026,0.9175652248251046,-0.2638022047733542,1.0679735233097798,-0.3897079521832465,-0.07138014131014739,-0.14916330304912098,-0.3681970288039431,-0.3971956400575396,-0.17683603482726212,-0.32156223064714196,-0.23286545232395675,-0.39954671760523136,-0.6912312834971989,-0.3721764397975494,0.6910843516448852,-1.0299269504226813,-0.019292405038151723,-0.14568291379855086
-0.2149981668655053,-0.11444815067690978,5.508540943264181,-0.0255250158346272,-0.3876469458196588,-0.09492025352046525,-0.1824908156171343,0.4081929114853057,-0.2176142992184613,-0.1800273662396414,-0.0895349194721386,-0.4429506585917254,-1.1133904159521002,-0.16620403516091414,-0.18630242788369705,-0.35171014504860026,0.33525543754456405,-0.2638022047733542,1.0679735233097798,-0.3897079521832465,-0.07138014131014739,-0.14916330304912098,-0.3681970288039431,-0.3971956400575396,-0.17683603482726212,-0.32156223064714196,-0.23286545232395675,-0.39954671760523136,-0.6912312834971989,-0.3721764397975494,0.6910843516448852,-1.0299269504226813,-0.019292405038151723,-0.14568291379855086
-0.2149981668655053,-0.11444815067690978,-0.18153627436007053,-0.0255250158346272,-0.3876469458196588,-0.09492025352046525,-0.1824908156171343,0.4081929114853057,-0.2176142992184613,-0.1800273662396414,-0.0895349194721386,1.5123614048530036,-2.1773484944287036,-0.16620403516091414,1.2633875131233097,-0.35171014504860026,1.1671265622310505,-0.2638022047733542,1.0679735233097798,-0.3897079521832465,-0.07138014131014739,-0.14916330304912098,2.7159371797439276,-0.3971956400575396,-0.17683603482726212,-0.32156223064714196,-0.23286545232395675,-0.39954671760523136,-0.6912312834971989,-0.3721764397975494,0.6910843516448852,-1.0299269504226813,-0.019292405038151723,0.2696858672890547
-0.2149981668655053,-0.11444815067690978,-0.18153627436007053,-0.0255250158346272,-0.3876469458196588,-0.09492025352046525,-0.1824908156171343,0.4081929114853057,-0.2176142992184613,-0.1800273662396414,-0.0895349194721386,0.3391741667861662,-0.049432337475496836,-0.16620403516091414,-0.2626018984630132,-0.35171014504860026,-0.0806801247986792,-0.2638022047733542,-0.936352801051474,-0.3897079521832465,-0.07138014131014739,-0.14916330304912098,-0.3681970288039431,-0.3971956400575396,-0.17683603482726212,-0.32156223064714196,-0.23286545232395675,2.5028362289987163,-0.6912312834971989,2.6868976460307787,-1.4470013647678235,1.0470726779848776,-0.019292405038151723,0.7711268772646171
-0.2149981668655053,-0.11444815067690978,-0.18153627436007053,-0.0255250158346272,2.5796669128539986,-0.09492025352046525,-0.1824908156171343,0.4081929114853057,4.488883955746524,-0.1800273662396414,-0.0895349194721386,1.5123614048530036,-0.049432337475496836,-0.16620403516091414,0.7292912190680967,-0.35171014504860026,-0.24705434973597648,-0.2638022047733542,1.0679735233097798,-0.3897079521832465,-0.07138014131014739,-0.14916330304912098,-0.3681970288039431,-0.3971956400575396,-0.17683603482726212,-0.32156223064714196,-0.23286545232395675,-0.39954671760523136,-0.6912312834971989,-0.3721764397975494,-1.4470013647678235,-0.5106770433207917,-0.019292405038151723,-0.14568291379855086
-0.2149981668655053,-0.11444815067690978,-0.18153627436007053,-0.0255250158346272,-0.3876469458196588,-0.09492025352046525,-0.1824908156171343,0.4081929114853057,-0.2176142992184613,-0.1800273662396414,-0.0895349194721386,-0.4429506585917254,-0.049432337475496836,-0.16620403516091414,0.04259598385425138,-0.35171014504860026,-0.0806801247986792,-0.2638022047733542,1.0679735233097798,2.5660241070210446,-0.07138014131014739,-0.14916330304912098,-0.3681970288039431,-0.3971956400575396,-0.17683603482726212,-0.32156223064714196,-0.23286545232395675,-0.39954671760523136,-0.6912312834971989,-0.3721764397975494,0.6910843516448852,-1.0299269504226813,-0.019292405038151723,-0.14568291379855086
-0.2149981668655053,-0.11444815067690978,-0.18153627436007053,-0.0255250158346272,-0.3876469458196588,-0.09492025352046525,-0.1824908156171343,0.4081929114853057,-0.2176142992184613,-0.1800273662396414,-0.0895349194721386,-0.05188824590277961,-0.049432337475496836,-0.16620403516091414,-1.4833934277320715,-0.35171014504860026,-0.9125512494851656,-0.2638022047733542,-0.936352801051474,-0.3897079521832465,-0.07138014131014739,-0.14916330304912098,2.7159371797439276,-0.3971956400575396,-0.17683603482726212,-0.32156223064714196,-0.23286545232395675,-0.39954671760523136,1.4466937823481363,-0.3721764397975494,0.6910843516448852,0.008572863781098044,-0.019292405038151723,-0.14568291379855086
-0.2149981668655053,-0.11444815067690978,-0.18153627436007053,-0.0255250158346272,-0.3876469458196588,-0.09492025352046525,-0.1824908156171343,0.4081929114853057,-0.2176142992184613,-0.1800273662396414,-0.0895349194721386,-0.05188824590277961,-0.049432337475496836,-0.16620403516091414,-0.5677997807802777,-0.35171014504860026,-0.0806801247986792,-0.2638022047733542,-0.936352801051474,-0.3897079521832465,-0.07138014131014739,-0.14916330304912098,-0.3681970288039431,-0.3971956400575396,-0.17683603482726212,-0.32156223064714196,-0.23286545232395675,-0.39954671760523136,1.4466937823481363,2.6868976460307787,-1.4470013647678235,1.0470726779848776,-0.019292405038151723,-0.14568291379855086
-0.2149981668655053,-0.11444815067690978,5.508540943264181,-0.0255250158346272,-0.3876469458196588,-0.09492025352046525,-0.1824908156171343,0.4081929114853057,-0.2176142992184613,-0.1800273662396414,-0.0895349194721386,-1.6161378966585627,-1.1133904159521002,-0.16620403516091414,0.7292912190680967,-0.35171014504860026,3.246804373947267,-0.2638022047733542,1.0679735233097798,-0.3897079521832465,-0.07138014131014739,-0.14916330304912098,-0.3681970288039431,-0.3971956400575396,-0.17683603482726212,-0.32156223064714196,-0.23286545232395675,-0.39954671760523136,-0.6912312834971989,-0.3721764397975494,0.6910843516448852,-1.0299269504226813,-0.019292405038151723,-0.14568291379855086
-0.2149981668655053,-0.11444815067690978,-0.18153627436007053,-0.0255250158346272,-0.3876469458196588,-0.09492025352046525,-0.1824908156171343,0.4081929114853057,-0.2176142992184613,-0.1800273662396414,-0.0895349194721386,1.1212989921640577,3.142441897954313,-0.16620403516091414,0.5766922779094644,-0.35171014504860026,0.7511909998878074,-0.2638022047733542,-0.936352801051474,-0.3897079521832465,-0.07138014131014739,-0.14916330304912098,-0.3681970288039431,2.5176509990268348,-0.17683603482726212,-0.32156223064714196,-0.23286545232395675,2.5028362289987163,-0.6912312834971989,-0.3721764397975494,-1.4470013647678235,1.5663225850867672,-0.019292405038151723,-0.14568291379855086
-0.2149981668655053,-0.11444815067690978,-0.18153627436007053,-0.0255250158346272,-0.3876469458196588,-0.09492025352046525,-0.1824908156171343,-2.4498220617341797,-0.2176142992184613,-0.1800273662396414,-0.0895349194721386,-0.05188824590277961,-0.049432337475496836,-0.16620403516091414,-0.033703486725064756,-0.35171014504860026,-1.078925474422463,3.7907188867467756,-0.936352801051474,-0.3897079521832465,-0.07138014131014739,-0.14916330304912098,-0.3681970288039431,-0.3971956400575396,-0.17683603482726212,3.1098179596133275,-0.23286545232395675,2.5028362289987163,-0.6912312834971989,-0.3721764397975494,-1.4470013647678235,1.0470726779848776,-0.019292405038151723,-0.14568291379855086
-0.2149981668655053,-0.11444815067690978,-0.18153627436007053,-0.0255250158346272,-0.3876469458196588,-0.09492025352046525,-0.1824908156171343,0.4081929114853057,-0.2176142992184613,-0.1800273662396414,-0.0895349194721386,-0.05188824590277961,-0.049432337475496836,-0.16620403516091414,-1.4070939571527554,-0.35171014504860026,-1.4116739242970575,-0.2638022047733542,-0.936352801051474,-0.3897079521832465,-0.07138014131014739,-0.14916330304912098,-0.3681970288039431,-0.3971956400575396,5.6549560217000225,-0.32156223064714196,-0.23286545232395675,-0.39954671760523136,1.4466937823481363,-0.3721764397975494,-1.4470013647678235,0.008572863781098044,-0.019292405038151723,-0.14568291379855086
4.651202447810384,-0.11444815067690978,-0.18153627436007053,-0.0255250158346272,-0.3876469458196588,-0.09492025352046525,-0.1824908156171343,-2.4498220617341797,-0.2176142992184613,-0.1800273662396414,-0.0895349194721386,-0.4429506585917254,-0.049432337475496836,-0.16620403516091414,1.8737832777578387,-0.35171014504860026,-0.0806801247986792,-0.2638022047733542,1.0679735233097798,-0.3897079521832465,-0.07138014131014739,-0.14916330304912098,-0.3681970288039431,-0.3971956400575396,-0.17683603482726212,3.1098179596133275,-0.23286545232395675,-0.39954671760523136,-0.6912312834971989,-0.3721764397975494,0.6910843516448852,-1.0299269504226813,-0.019292405038151723,-0.14568291379855086
-0.2149981668655053,-0.11444815067690978,-0.18153627436007053,-0.0255250158346272,-0.3876469458196588,-0.09492025352046525,-0.1824908156171343,0.4081929114853057,-0.2176142992184613,5.5547110469229795,-0.0895349194721386,-0.4429506585917254,-0.049432337475496836,-0.16620403516091414,-0.7966981925182262,-0.35171014504860026,-0.0806801247986792,-0.2638022047733542,-0.936352801051474,-0.3897079521832465,-0.07138014131014739,6.704061787041048,-0.3681970288039431,-0.3971956400575396,-0.17683603482726212,-0.32156223064714196,-0.23286545232395675,-0.39954671760523136,-0.6912312834971989,-0.3721764397975494,0.6910843516448852,0.5278227708829878,-0.019292405038151723,-0.14568291379855086
-0.2149981668655053,-0.11444815067690978,-0.18153627436007053,-0.0255250158346272,-0.3876469458196588,-0.09492025352046525,-0.1824908156171343,0.4081929114853057,-0.2176142992184613,-0.1800273662396414,-0.0895349194721386,-0.4429506585917254,-0.049432337475496836,-0.16620403516091414,-0.6440992513595939,-0.35171014504860026,-0.49661568714192245,-0.2638022047733542,1.0679735233097798,-0.3897079521832465,-0.07138014131014739,-0.14916330304912098,-0.3681970288039431,2.5176509990268348,-0.17683603482726212,-0.32156223064714196,-0.23286545232395675,-0.39954671760523136,-0.6912312834971989,-0.3721764397975494,0.6910843516448852,-1.0299269504226813,-0.019292405038151723,-0.14568291379855086
-0.2149981668655053,-0.11444815067690978,-0.18153627436007053,-0.0255250158346272,-0.3876469458196588,-0.09492025352046525,-0.1824908156171343,0.4081929114853057,-0.2176142992184613,-0.1800273662396414,-0.0895349194721386,-0.05188824590277961,-0.049432337475496836,-0.16620403516091414,-1.0255966042561746,-0.35171014504860026,0.16888121260726677,-0.2638022047733542,-0.936352801051474,-0.3897079521832465,-0.07138014131014739,-0.14916330304912098,-0.3681970288039431,-0.3971956400575396,5.6549560217000225,-0.32156223064714196,-0.23286545232395675,-0.39954671760523136,1.4466937823481363,-0.3721764397975494,-1.4470013647678235,0.008572863781098044,-0.019292405038151723,-0.14568291379855086
-0.2149981668655053,-0.11444815067690978,-0.18153627436007053,-0.0255250158346272,-0.3876469458196588,-0.09492025352046525,-0.1824908156171343,0.4081929114853057,-0.2176142992184613,-0.1800273662396414,-0.0895349194721386,-2.3982627220364545,-2.1773484944287036,-0.16620403516091414,1.7211843365992066,-0.35171014504860026,-0.9125512494851656,-0.2638022047733542,1.0679735233097798,-0.3897079521832465,-0.07138014131014739,-0.14916330304912098,-0.3681970288039431,-0.3971956400575396,-0.17683603482726212,-0.32156223064714196,4.294325285352099,-0.39954671760523136,-0.6912312834971989,-0.3721764397975494,0.6910843516448852,-1.0299269504226813,-0.019292405038151723,-0.14568291379855086
-0.2149981668655053,-0.11444815067690978,-0.18153627436007053,-0.0255250158346272,-0.3876469458196588,-0.09492025352046525,-0.1824908156171343,0.4081929114853057,-0.2176142992184613,-0.1800273662396414,-0.0895349194721386,1.1212989921640577,-0.049432337475496836,-0.16620403516091414,0.9581896308060451,-0.35171014504860026,-0.0806801247986792,-0.2638022047733542,-0.936352801051474,-0.3897079521832465,-0.07138014131014739,-0.14916330304912098,-0.3681970288039431,-0.3971956400575396,5.6549560217000225,-0.32156223064714196,-0.23286545232395675,2.5028362289987163,-0.6912312834971989,-0.3721764397975494,-1.4470013647678235,1.5663225850867672,-0.019292405038151723,-0.14568291379855086
-0.2149981668655053,-0.11444815067690978,-0.18153627436007053,-0.0255250158346272,-0.3876469458196588,-0.09492025352046525,-0.1824908156171343,-2.4498220617341797,-0.2176142992184613,-0.1800273662396414,-0.0895349194721386,-0.05188824590277961,-0.049432337475496836,6.016701092918629,-0.033703486725064756,2.84325036987958,0.33525543754456405,-0.2638022047733542,-0.936352801051474,-0.3897079521832465,-0.07138014131014739,-0.14916330304912098,-0.3681970288039431,-0.3971956400575396,-0.17683603482726212,3.1098179596133275,-0.23286545232395675,-0.39954671760523136,-0.6912312834971989,-0.3721764397975494,-1.4470013647678235,0.5278227708829878,-0.019292405038151723,-0.14568291379855086
-0.2149981668655053,-0.11444815067690978,-0.18153627436007053,-0.0255250158346272,-0.3876469458196588,-0.09492025352046525,-0.1824908156171343,0.4081929114853057,-0.2176142992184613,-0.1800273662396414,-0.0895349194721386,2.2944862302308953,-0.049432337475496836,-0.16620403516091414,-0.3389013690423293,-0.35171014504860026,-0.0806801247986792,-0.2638022047733542,-0.936352801051474,-0.3897079521832465,-0.07138014131014739,-0.14916330304912098,-0.3681970288039431,2.5176509990268348,-0.17683603482726212,-0.32156223064714196,-0.23286545232395675,-0.39954671760523136,1.4466937823481363,-0.3721764397975494,0.6910843516448852,1.0470726779848776,-0.019292405038151723,-0.14568291379855086
